L,lambda,d[000],d[001],d[100],d[101],d[200],d[201],Z[000],Z[001],Z[100],Z[101],Z[200],Z[201],
10,0.43,6.1780667e+1015,6.1780667e+1015,6.1780667e+1015,6.1780667e+1015,6.1780667e+1015,6.1780667e+1015,(3.706839995205182407760180834840464016680909617079361111357138707652862119973682421649382812221014959854375422617647766991016662042768136726510815541246648454822278230210380405353085296484605801276522985505243280572564678240437893484003224731994220180956983973780831464094246970499072563443398480000375120348817e+1016 +0),(-1.606883318168200914772463532599631691735016669196778197876270250385410746725401883373294084372565969329483979783623445903290449905200014966796377060131026175951956852262897247231120438082372564984124418035810200498321241206528353894810244775731127552704885486841733378548960118558674272888163831640444014955812e+991 1.692882938941190019199093541445816010595461967213692575514121069980051375409786933060330752153364011816458802912116901152236965549594154392028225532021198741139654989151840588855688684406865655495257981503878175073101590805853926144659765033849263517341380682767877120548445262566092827306418175294746534008553e+708),(3.722176948103930517485932356831284039551479900400200577284109135698468835513139056046892445493174788741626563366153994744580100666202906222875047840481703080128312140874052486435945409252539922817800734791051750903299254656835332525593547653290030136290618833716109935243160607246314962940133656813690704300230e+1004 3.541414804736673970751899293080922771583149924706220863948508286181628186639179730613599805192739746830592415490236889227868695777408493019738299931418403360317362902356126605322049667403630026849201468395081639714463053006994693039300096796964629138024037133695989541729267559717936186185406683772672853500016e+1005),(5.909331957045940324288826156261228059588006970127685790857745744983486024091887828426215536160003260972703569808835883704995905838413345163188821697361642165869977046986442111390115782239455568735155081799408936514952325196890272420993174454920152533801477309770447164194488287482442149349116693178290871547990e+979 -2.575492396756119826401118901144093534841692031244502781629731577610139491675163873509206621820922176758488142989639031280819115502156726211170340639396290117907383484935013556625202785696477517138289602536303829002165062826113399630524159745472494173837563166308331425278118365169260273700637908884077883913102e+980),(3.722176948103930517485932356831284039551479900400200577284109135698468835513139056046892445493174788741626563366153994744580100666202906222875047840481703080128312140874052486435945409252539922817800734791051750903299254656835332525593547653290030136290618833716109935243160607246314962940133656834756593584927e+1004 -3.541414804736673970751899293080922771583149924706220863948508286181628186639179730613599805192739746830592415490236889227868695777408493019738299931418403360317362902356126605322049667403630026849201468395081639714463053006994693039300096796964629138024037133695989541729267559717936186185406683768459675643076e+1005),(5.909331957045940324288826156261228059588006970127685790857745744983486024091887828426215536160003260972703569808835883704995905838413345163188821697361642165869977046986442111390115782239455568735155081799408936514952325196890272420993174454920152533801477309770447164194488287482442149349116693178290871547990e+979 2.575492396756119826401118901144093534841692031244502781629731577610139491675163873509206621820922176758488142989639031280819115502156726211170340639396290117907383484935013556625202785696477517138289602536303829002165062826113399630524159745472494173837563166308331425278165763420150843683848592999195076722938e+980),
10,0.48,2.221155e+1073,2.221155e+1073,2.221155e+1073,2.221155e+1073,2.221155e+1073,2.221155e+1073,(1.332692986385119000279966325420653644012438460080494167691703752492068422268345353291850458563774894145796034440954959297964411175664845840287649414425234232678849875569598222539470257481794747080533376868068571443538359317880847287343428337366106704021604756613305808943252325919207349902948812813900375463597e+1074 +0),(-3.586223098633118766093666491656105232883902890014834947052517007441819206143664623825313739275077922573066389983180881702626838932577001973696477938134750787316463415739128340189914047167010484383522281847604370543075375019642234689048266977895189461930450699485354717790632730381341645297846484511767652193606e+1051 6.086297823526832498035194852341449327115711802487811961563735447338043793749707110473424926308370122185741126678745546298601401126807983618497994495164219920209494188842826919075712176857144666863350169357052486467995646193576677549210614174956415457010474729449860529229170243317783263146611851455154378289143e+765),(1.918244344785081422616743470028022695538468186470167513813149802097302779601222348574381039404071309485606244555554205915083386909710784511572590062569059005675877573085482017904724065945143762761725717013016953417547333790872653139281396925848345478983312200831977433194544133344664930384765443825991170712506e+1063 1.825087580853667123944115889267812687806680671194163202110479014637638388159852469860019639831214111305053213294639786884867193078517824564849264943623647034593385309092252008421751415501088240700469824626665175133299463302123795304600562587188636026286472408700295263100840490312491975752560510448406786253800e+1064),(1.636839664794750964252369002774075758829575306038196665040736238674071817754684205102500548704347584530787487528065360037729899126747972362779802841037360709000382326126064064211120744306232126854035934523384081475732576397182915404134891552902587370306173313898653542861741565370026819903903890164775003560649e+1041 -7.660919519365314927674518118300031856639497088743769646298076158595946081461408044645517909806748654890773634821641815443959728880101545102543541413218865251518779651094909841802629851175394656452464961266169126060961571766409241536500662408477893438513506001536344792544328942410668209062755503232585089704278e+1041),(1.918244344785081422616743470028022695538468186470167513813149802097302779601222348574381039404071309485606244555554205915083386909710784511572590062569059005675877573085482017904724065945143762761725717013016953417547333790872653139281396925848345478983312200831977433194544133344664930384765443826817625276171e+1063 -1.825087580853667123944115889267812687806680671194163202110479014637638388159852469860019639831214111305053213294639786884867193078517824564849264943623647034593385309092252008421751415501088240700469824626665175133299463302123795304600562587188636026286472408700295263100840490312491975752560510448307611706160e+1064),(1.636839664794750964252369002774075758829575306038196665040736238674071817754684205102500548704347584530787487528065360037729899126747972362779802841037360709000382326126064064211120744306232126854035934523384081475732576397182915404134891552902587370306173313898653542861741566196481383569154247413530883907196e+1041 7.660919519365314927674518118300031856639497088743769646298076158595946081461408044645517909806748654890773634821641815443959728880101545102543541413218865251518779651094909841802629851175394656452464961266169126060961571766409241536500662408477893438513506001536344792544328958939759482367762648207702696635222e+1041),
10,0.53,5.0138659e+1119,5.0138659e+1119,5.0138659e+1119,5.0138659e+1119,5.0138659e+1119,5.0138659e+1119,(3.008319562170086044600985642160225017869758335583786885315546574016366665935323799739628881094731756100820560156215336818623454893765530010216727350092104046746898730456182332598705087542677890274203482790420505437287910694515612155480643802578056637929372945202039375627484265710657675201458118460058120587284e+1120 +0),(-1.394217476523477953315431396734826805078440190776487369554544601024353012229432770955304948264699319831153891428493681983943114391450362028989845431712933957752844212958645239160383870505788450113635727022152111676215863587486425350601183452725691667565125472203326026783220923327703536954898546209430188043416e+1100 1.373874477524858580289915882510512148058182477275746784454772561222226498677018284791576864324925805324664228767075809595429024470493139127184709019240947823842692234514812866903404101494644029033721080629960652278076677185937834248209953569722851228976694494983381215195102873497203873437751651760030550847190e+812),(3.712669102029635850404916232061353886808264293544574584321094544741896897708587875777486987453133279433719977890395386881436361478840752020111594100004921783942860402942931771222316110968870772176424880965177566795616947889068519248237207007162831148440386190915434232910133800701053736535294008309080161040621e+1110 3.532368693464125078067171636997085793522397789786148918339101448207411899951878918925184550720604877049468889665228676890906271646522913065145586349766645249272336805697378228278753572507264343305047518907105853294280223036699801188540503204291403300862955212539791906047454510050190703075956340457772463617708e+1111),(4.729225064557255311353450541207492343274867295055057002035492266185607128504348058972478704980820564497635768624004767178812161384594956918716458431871549050903760768440718133863734150932435635659635047357900973452236099730228902760710228606158103002747863683488692378963038161324304079064552443563478288994299e+1090 -2.409493359140266596963235212361418577298352217107742042298067493400958378124154813843312856974826066504469093059248318633665037781733961451255262505412806547882346715967432245342544495595537393025660671756676055694887720285102316724869526538483653472786283020734137331663788731068787848952226511190481426548620e+1091),(3.712669102029635850404916232061353886808264293544574584321094544741896897708587875777486987453133279433719977890395386881436361478840752020111594100004921783942860402942931771222316110968870772176424880965177566795616947889068519248237207007162831148440386190915434232910133800701053736535294008309344381443303e+1110 -3.532368693464125078067171636997085793522397789786148918339101448207411899951878918925184550720604877049468889665228676890906271646522913065145586349766645249272336805697378228278753572507264343305047518907105853294280223036699801188540503204291403300862955212539791906047454510050190703075956340457742267000259e+1111),(4.729225064557255311353450541207492343274867295055057002035492266185607128504348058972478704980820564497635768624004767178812161384594956918716458431871549050903760768440718133863734150932435635659635047357900973452236099730228902760710228606158103002747863683488692378963038161326191367655140506600999345108833e+1090 2.409493359140266596963235212361418577298352217107742042298067493400958378124154813843312856974826066504469093059248318633665037781733961451255262505412806547882346715967432245342544495595537393025660671756676055694887720285102316724869526538483653472786283020734137331663788731072939883851520249873027750000595e+1091),
10,0.58,7.017958e+1154,7.017958e+1154,7.017958e+1154,7.017958e+1154,7.0179579e+1154,7.0179579e+1154,(4.210774766775620878327894599064365219660653278314906459097347242170355854995437331981253643018512283738354554844979651875810379482757010793602111227932460244033986631225445680137666212205454495607781568438097039054612432144803956487759051273161319052007478003933373740646690828230034590705376987079494692168823e+1155 +0),(-1.324531990495555925518927365846253009584126387825678978380805664762276245081370412087716976826740446683411215912162220199366334930519828995484507695141386081140380345839719568764353398806111381980619583995003098519919133015666438155635399078391398995356737287068340220059568405674642122640770693029917030175231e+1137 1.923025750131938454901625787560609009872215366540764915995199953733442090285860625094992575594929528862261430981234000017374588524975618949040711533586832420642851679965010820161989083447042959184922004856589053082329603525368539215472306974378007258362928810813403569156060299791242790452389960371415998139632e+847),(3.051750629178251387455995100589437885850744722735366709731660266188496776046570921022371742936859100499835542055663203691303074520685970044535579755404402885894073725105641795348609942222730228472612123083180942891080748639550034673376833721030480095656542837135148214516609090935222451596543775159762031549441e+1146 2.903546770940496392989618333721101736635281124908713193997876053953055933148336128100148381850168413462270273403668069572829160244243837283700049435773051137852991622834353577068682324221902754723085080566984404600747813838979225948389931523040804852167241398221803695405896142140545303017581897669221515073105e+1147),(2.298664834114599093054240209695456676879707665639504329693374695034731897274724368356036289559971103335410912143348378680439107786195077973388224848758033576508651541107465133404985417660781554793827009323779811169103283799500185764683955530230437145283210200757725607952072701658204840287316915863873821788231e+1128 -1.283100705535915044778850097528715247347756621647045950431336913472667561343397404150572386309389744249023153681619716409001930146601159919593513567832652749622858469035410477434233323943119859632555515003777473553616568526572390396597090147992802640484227016579053514945132886784830460744536092064731103000929e+1129),(3.051750629178251387455995100589437885850744722735366709731660266188496776046570921022371742936859100499835542055663203691303074520685970044535579755404402885894073725105641795348609942222730228472612123083180942891080748639550034673376833721030480095656542837135148214516609090935222451596543775159787117917749e+1146 -2.903546770940496392989618333721101736635281124908713193997876053953055933148336128100148381850168413462270273403668069572829160244243837283700049435773051137852991622834353577068682324221902754723085080566984404600747813838979225948389931523040804852167241398221803695405896142140545303017581897669216497799444e+1147),(2.298664834114599093054240209695456676879707665639504329693374695034731897274724368356036289559971103335410912143348378680439107786195077973388224848758033576508651541107465133404985417660781554793827009323779811169103283799500185764683955530230437145283210200757725607952072701658204840287316915863873821788231e+1128 1.283100705535915044778850097528715247347756621647045950431336913472667561343397404150572386309389744249023153681619716409001930146601159919593513567832652749622858469035410477434233323943119859632555515003777473553616568526572390396597090147992802640484227016579053514945132886784836732336612929838915604372014e+1129),
10,0.63,4.638389e+1178,4.638389e+1178,4.6383892e+1178,4.6383892e+1178,4.6383887e+1178,4.6383887e+1178,(2.783033380033988762522631069197126378764959133794933740625047281572345694255858430123074993235366840229376218574454125703217721095215122460867529847633414479516743234164088495208044148584301470867410871685813093760626598645943161324286562627999764268108990336917322497901316230346380753924786046038344641148066e+1179 +0),(-2.954216223105204294111001792234113941136358914082538104531055669914401828809736801979788094465825027584656435621656480081068923375610837229924905291280062180989218168228654414394643367521764166397489618654863329844521983063354492125843138633127831204680356372790133141259799908933033629857103349129592398357054e+1162 1.270988155317609903098309583581384045544337777933285958614615029658561505331934531606331718893089158183581275221462847877891006872925924776835451270846116680951939200417019817433476938442598063212637717909106635484066780020165212053121270858445363299770784558198399848598253160607566629489121658017924172675666e+871),(8.888393677033508873420025669269227780469838366086516449872645889947285422791380393767203206865444504181098732932699723984504484645733098490997560542956492150152377561459412769628552723026036436129944851362869204623315479660209076525427797335708119688320191636312466838914258365688882591779650435422668803927674e+1170 8.456741685590439547377585311954232578046557159104899043590203188726312321797818477820377572065248271265182984558385340737180506826966006474401596554353415936824549071553306345600702503821560810482038620282664522834705516737580908863748561970708274853489507291918378500964614082352111912013243967788705830185674e+1171),(1.981053230896074923860529311810236053489113612751909565502718963328433411305132281789166508513124395619701644917433959242999554757383095482115445777219938872398376968318250610598268589801408662791737093413447830179975132112172520229164293835192794797271649564172654469212884925730226265664888576255707398864234e+1154 -1.214465366072157856839555677615980774218454266183333417487083296493607015014836114343123214701824257712341504644459340816376066254458275656813106317941322460263513627506775891807748785913993630641811091545772377295463651851948234946346625319306537813643890185062556489764711096640133632830002154686586955362651e+1155),(8.888393677033508873420025669269227780469838366086516449872645889947285422791380393767203206865444504181098732932699723984504484645733098490997560542956492150152377561459412769628552723026036436129944851362869204623315479660209076525427797335708119688320191636312466838914258365688882591779650435422691549596450e+1170 -8.456741685590439547377585311954232578046557159104899043590203188726312321797818477820377572065248271265182984558385340737180506826966006474401596554353415936824549071553306345600702503821560810482038620282664522834705516737580908863748561970708274853489507291918378500964614082352111912013243967788703555618796e+1171),(1.981053230896074923860529311810236053489113612751909565502718963328433411305132281789166508513124395619701644917433959242999554757383095482115445777219938872398376968318250610598268589801408662791737093413447830179975132112172520229164293835192794797271649564172654469212884925730226265664888576255707398864234e+1154 1.214465366072157856839555677615980774218454266183333417487083296493607015014836114343123214701824257712341504644459340816376066254458275656813106317941322460263513627506775891807748785913993630641811091545772377295463651851948234946346625319306537813643890185062556489764711096640133670739450113585189697442504e+1155),
10,0.68,8.4288128e+1190,8.4288128e+1190,8.4288141e+1190,8.4288141e+1190,8.428811e+1190,8.428811e+1190,(5.057287592488523087620269013167123419292183830098176112647035589065549564157662701084604414443536616329086162207678453434997532369220605839940841282850199917761424036468871723096836204570038712898595269690399118733459345939521562714183358011548117168591657487295008531938774698136145431064451741409395878781787e+1191 +0),(-1.057323837492289277154941377192468622714926229069970258552401760716658354757332378352616918455177596648922661984218371751858073175163502958223648225486300540856297217747607048500751139802557876729864937686726463917722458750118831176107679115619940981969275319056254007956845284329032526589513920715637292139026e+1176 2.309621104152593582039078960622309357744348706120860596669018841180564458102324332800561600741698748946416564968476482270600787610743774831667988697971832087297871367521251693332659003440506469896802967403993898899954018722075436935181740246338421480324369753545049982748067987755081692973706153380357880571177e+883),(5.693053467683592250592711218724371446644903206285619929760442185556234975200443531642804330373024318797384508735114250896526404476881677401578579348475788841294898740413959267817312496264232275725526395580551759022100965857117592702379812930338045115486454281710793175538085589819718043450985698137523780102033e+1183 5.416578554891739573417261263756424887848379308361280479414822373975800150044013422695419089138638926688053055365970062045458449671071973094008990913619926711726752404480484919228254126553499341702658960149780494897204047022160568093399075287048880713000809293485614484292477337652347677603612884721013193210215e+1184),(2.205896926676425377220601316838628722973445815071786190685702820809060822805405865250240842571306791196970565938459569188857849480323966062327016983929403190053547200805392465491122430790486440516497515227384108502933149812231789719895740418381579292917943254287336374616436404041066207190975771089714945387088e+1168 -1.485469523650789895096440635389796984976366867741206797090758780416682237029153377150247292279333653590957264666341641265508115069697233398025819091466549710451896086782463386242878289183482682698296520511980543881072658445312593011683697621213611458131318963364206091333768726603882099802030968762450761012907e+1169),(5.693053467683592250592711218724371446644903206285619929760442185556234975200443531642804330373024318797384508735114250896526404476881677401578579348475788841294898740413959267817312496264232275725526395580551759022100965857117592702379812930338045115486454281710793175538085589819718043450985698137525447377186e+1183 -5.416578554891739573417261263756424887848379308361280479414822373975800150044013422695419089138638926688053055365970062045458449671071973094008990913619926711726752404480484919228254126553499341702658960149780494897204047022160568093399075287048880713000809293485614484292477337652347677603612884721012734709548e+1184),(2.205896926676425377220601316838628722973445815071786190685702820809060822805405865250240842571306791196970565938459569188857849480323966062327016983929403190053547200805392465491122430790486440516497515227384108502933149812231789719895740418381579292917943254287336374616436404041066206774156982755933310936326e+1168 1.485469523650789895096440635389796984976366867741206797090758780416682237029153377150247292279333653590957264666341641265508115069697233398025819091466549710451896086782463386242878289183482682698296520511980543881072658445312593011683697621213611458131318963364206091333768726603882100552304787763257703024279e+1169),
10,0.73,1.8369396e+1191,1.8369396e+1191,1.8369405e+1191,1.8369405e+1191,1.8369384e+1191,1.8369384e+1191,(1.102163707848243028923809473099988172227359590984282929764853241373691844928939607090338163931865356411189876055949657132601617268157413921232773160354336727839422368552360514895189963403312980924602654042707627134064662129919835303049238461850574160405898065134861254289099336669021385720892114103607457327322e+1192 +0),(-2.969235032877451167652818620694822568484709479438147123976425824458215405739916121474970558960907412216764938877666143329541019393256163255599300396736070422351140648462256733479157560832101114770848824272718466353905628592496151414785622444964765961433117724109689857501955758504633724095526624110863851537520e+1177 5.033489817067702888130427596147744801377381844658092190615273424203801501419070528537166637545832710996267118591520209004838172758979464449186927668136318924999832207112584453534043289382772846748730470928743907786165163605397231467341112173283681621287773624355832347229691832265034785100434318252693573269353e+883),(3.662082027854151475133411652730249186353698727665635901569364839494303772214740117189489583555422045141783220748905624290758859463455116671909691852411733511714893327058874684065088981310936114811467580201251259583450468146965746649407803142156862982116331844429085666105568233033724629606989529113638454747760e+1184 3.484238307426290096812347590714454340493187556560478530951844316590734296810254901134481094599593860903833267517357086091625351148416807473453412551465996764480855246868202093002060023128993563470914288253026627009315445261019894080539403701610689282038339799523992772638816825049577033362347548151392256021045e+1185),(1.624267727795759427506197708157611700714371059272001124490816215809808596979167230076310475514382955325089363936973774619626465903811336348594481311664733421528604791866033963510964352585823185606743333273265610790769339938995002542613122391538996208760254853402330401321411441211818285589160234027255178371946e+1170 -1.200207239436244804661838663892951925874793975098500859345976592635612685351620834265656575315758249332091644525376380770021201746060878255553207153477428856217088860170989848733571849279422071265765726956059382900882143697369139197886050229042362833478535778372947074772891363842045672594475805760683857836753e+1171),(3.662082027854151475133411652730249186353698727665635901569364839494303772214740117189489583555422045141783220748905624290758859463455116671909691852411733511714893327058874684065088981310936114811467580201251259583450468146965746649407803142156862982116331844429085666105568233033724629606989529113639121657821e+1184 -3.484238307426290096812347590714454340493187556560478530951844316590734296810254901134481094599593860903833267517357086091625351148416807473453412551465996764480855246868202093002060023128993563470914288253026627009315445261019894080539403701610689282038339799523992772638816825049577033362347548151392155984536e+1185),(1.624267727795759427506197708157611700714371059272001124490816215809808596979167230076310475514382955325089363936973774619626465903811336348594481311664733421528604791866033963510964352585823185606743333273265610790769339938995002542613122391538996208760254853402330401321411441211818285589160234027255178371946e+1170 1.200207239436244804661838663892951925874793975098500859345976592635612685351620834265656575315758249332091644525376380770021201746060878255553207153477428856217088860170989848733571849279422071265765726956059382900882143697369139197886050229042362833478535778372947074772891363842045672611148557294035123214784e+1171),
